id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl
233,@gunadAgp,"Itu kalau banyar beacukai duwitnya di kemana kan,... apakah masuk ke kantong gerombolan anggota beacukai",Ugx27PbDYOUfCPRJsrx4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugx27PbDYOUfCPRJsrx4AaABAg,4/29/2024 11:04,0,"Itu kalau banyar beacukai duwitnya di kemana kan,... apakah masuk ke kantong gerombolan anggota beacukai",http://www.youtube.com/@gunadAgp
234,@Libra05107,Ayo kejar terus pajak... Negara saat kere habis anggaran buat IKN 😊😊😊,UgyFHeCXd-xN0OKDh6Z4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgyFHeCXd-xN0OKDh6Z4AaABAg,4/29/2024 11:03,0,Ayo kejar terus pajak... Negara saat kere habis anggaran buat IKN 😊😊😊,http://www.youtube.com/@Libra05107
235,@ermerawati2529,Kuwalatttt nggawe susah wong cilik😇😇😇😇,UgzbcjSxBYYJ9y-Xgdd4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgzbcjSxBYYJ9y-Xgdd4AaABAg,4/29/2024 11:03,0,Kuwalatttt nggawe susah wong cilik😇😇😇😇,http://www.youtube.com/@ermerawati2529
236,@daviderlangga6916,Bu Sri Mulyani...Turun tangan ke Bea Cukai tuh gak perlu pelan² bicaranya kalau ketemu kasus beginian...gebrak meja laaahhh😅,Ugxpsm-LR1-AE96Cxjp4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugxpsm-LR1-AE96Cxjp4AaABAg,4/29/2024 11:02,0,Bu Sri Mulyani...Turun tangan ke Bea Cukai tuh gak perlu pelan² bicaranya kalau ketemu kasus beginian...gebrak meja laaahhh😅,http://www.youtube.com/@daviderlangga6916
237,@rippanagugusansufi7497,Gk salah ngomoh cur peningkatan perasannya kali,UgytRdicFW3P6yxIMSJ4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgytRdicFW3P6yxIMSJ4AaABAg,4/29/2024 11:02,0,Gk salah ngomoh cur peningkatan perasannya kali,http://www.youtube.com/@rippanagugusansufi7497
238,@kumajayawilly3883,😂😂😂,UgzJKnSBlZDqsJLdIvJ4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgzJKnSBlZDqsJLdIvJ4AaABAg,4/29/2024 11:01,0,😂😂😂,http://www.youtube.com/@kumajayawilly3883
239,@rippanagugusansufi7497,Gila msh krang kah duit gaji bro ampe segitunya!?😢,Ugxg1I3zK7SidrzHkL54AaABAg,,1,https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugxg1I3zK7SidrzHkL54AaABAg,4/29/2024 11:00,0,Gila msh krang kah duit gaji bro ampe segitunya!?😢,http://www.youtube.com/@rippanagugusansufi7497
240,@herdiasdiratama523,Bea Cukai = Lahan basah Tak tau malu,Ugzgtk8ZPSJTRL4gH5J4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugzgtk8ZPSJTRL4gH5J4AaABAg,4/29/2024 10:59,0,Bea Cukai = Lahan basah Tak tau malu,http://www.youtube.com/@herdiasdiratama523
241,@HidunggHitamm-ki7ki,rezim pembohong ya kya gini..udah hutang sngt numpuk..koruptor no 1.alam rusak..kriminal dmna2 narkoba tiap daereah...ancur negri ini g sampe 15 thn...sngt2 mafia skali pantesan hilang berkahnya negri ini...,Ugy36lwTXn6EE5FIckl4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugy36lwTXn6EE5FIckl4AaABAg,4/29/2024 10:58,0,rezim pembohong ya kya gini..udah hutang sngt numpuk..koruptor no 1.alam rusak..kriminal dmna2 narkoba tiap daereah...ancur negri ini g sampe 15 thn...sngt2 mafia skali pantesan hilang berkahnya negri ini...,http://www.youtube.com/@HidunggHitamm-ki7ki
242,@dylandsukses5402,"Ben kapok, oknumya semua perlu diadit bpk",UgzGolmy67ITSt569OB4AaABAg,,1,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgzGolmy67ITSt569OB4AaABAg,4/29/2024 10:58,0,"Ben kapok, oknumya semua perlu diadit bpk",http://www.youtube.com/@dylandsukses5402
243,@roslan1486,JANGAN HERAN JIKA ANAK CUCU DARI PEGAWAI BEA DAN CUKAI YANG BEGINI BANYAK YANG JADI KORUPTOR JIKA JADI PEJABAT 😂😂😂,UgzBlYh_lEyCiL58xXB4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgzBlYh_lEyCiL58xXB4AaABAg,4/29/2024 10:56,0,JANGAN HERAN JIKA ANAK CUCU DARI PEGAWAI BEA DAN CUKAI YANG BEGINI BANYAK YANG JADI KORUPTOR JIKA JADI PEJABAT 😂😂😂,http://www.youtube.com/@roslan1486
244,@sandysanada9859,BEA CUKAI TUKANG PALAK BERSERAGAM,UgzwqWqJzdDHfgSiBnl4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgzwqWqJzdDHfgSiBnl4AaABAg,4/29/2024 10:56,0,BEA CUKAI TUKANG PALAK BERSERAGAM,http://www.youtube.com/@sandysanada9859
245,@abdineallah2262,Bea cukai menindas rakyat...tolong hentikan...,Ugx2JKRUo8giIPcSAER4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugx2JKRUo8giIPcSAER4AaABAg,4/29/2024 10:54,0,Bea cukai menindas rakyat...tolong hentikan...,http://www.youtube.com/@abdineallah2262
246,@volkloonwhitchip7885,Bikin sendiri! Jangan impor mulu!,UgwzFeYr3rqSNk5ISs54AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgwzFeYr3rqSNk5ISs54AaABAg,4/29/2024 10:54,0,Bikin sendiri! Jangan impor mulu!,http://www.youtube.com/@volkloonwhitchip7885
247,@user-eb4dv6lu7w,Bea cukai......??????? Hei petugas hidup bukan hanya uang....belajarlah melayani yang memerlukan bantuan.,Ugwg3rGoKpmUnDgYYB14AaABAg,,1,https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugwg3rGoKpmUnDgYYB14AaABAg,4/29/2024 10:53,0,Bea cukai......??????? Hei petugas hidup bukan hanya uang....belajarlah melayani yang memerlukan bantuan.,http://www.youtube.com/@user-eb4dv6lu7w
248,@aiswadede8286,"kayk gak tau aja,banyak garong",UgzO70BELMOOgIh5TE54AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgzO70BELMOOgIh5TE54AaABAg,4/29/2024 10:51,0,"kayk gak tau aja,banyak garong",http://www.youtube.com/@aiswadede8286
249,@tommyrandvt6186,"Rakus, kebutuhan rakyat yg buta aja masih dikadalin. Rakyat yg buta lg, g da otaknya nih org² ini",UgxQJzcpkXOWPTlrU_V4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxQJzcpkXOWPTlrU_V4AaABAg,4/29/2024 10:50,0,"Rakus, kebutuhan rakyat yg buta aja masih dikadalin. Rakyat yg buta lg, g da otaknya nih org² ini",http://www.youtube.com/@tommyrandvt6186
250,@Archipelagoes,Jahat gileee,UgzBGL1W-w17AjxQTRZ4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgzBGL1W-w17AjxQTRZ4AaABAg,4/29/2024 10:50,0,Jahat gileee,http://www.youtube.com/@Archipelagoes
251,@pakyadi1207,Seharusnya beacukai jangan selalu mempersulit barang yg dibutuhkan untuk pendidikan,Ugzfy6AwpXHW4gVFTS94AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugzfy6AwpXHW4gVFTS94AaABAg,4/29/2024 10:49,0,Seharusnya beacukai jangan selalu mempersulit barang yg dibutuhkan untuk pendidikan,http://www.youtube.com/@pakyadi1207
252,@ereii6647,"Hahaha kok bisa begitu bea cukai? Tugas kalian kan bukan di beritahu baru action, namun memang menelusuri dan melakukan UU dgn benar",UgyQ2hhLWE7w25o0r894AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgyQ2hhLWE7w25o0r894AaABAg,4/29/2024 10:48,0,"Hahaha kok bisa begitu bea cukai? Tugas kalian kan bukan di beritahu baru action, namun memang menelusuri dan melakukan UU dgn benar",http://www.youtube.com/@ereii6647
253,@KAMBING_UNIVERSE-rz6qr,Klo gak di getok palanya gak nyadar orang2 tua ini,UgzbMFRL5CqJ_4dnGxB4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgzbMFRL5CqJ_4dnGxB4AaABAg,4/29/2024 10:48,0,Klo gak di getok palanya gak nyadar orang2 tua ini,http://www.youtube.com/@KAMBING_UNIVERSE-rz6qr
254,@om_kong,Efek kasus kemarin biar di bilang gak pandang bulu  ketat. Malah blunder,Ugzr_D_boPgkTvbf17B4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugzr_D_boPgkTvbf17B4AaABAg,4/29/2024 10:48,0,Efek kasus kemarin biar di bilang gak pandang bulu  ketat. Malah blunder,http://www.youtube.com/@om_kong
255,@yulianah6679,Bea cukai klo bermasalah sdh gk usah ada klr masuk barang saja.tambah cuan saja kasus2y sekarang,UgzokJ6ohihjdHkKT0t4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgzokJ6ohihjdHkKT0t4AaABAg,4/29/2024 10:47,0,Bea cukai klo bermasalah sdh gk usah ada klr masuk barang saja.tambah cuan saja kasus2y sekarang,http://www.youtube.com/@yulianah6679
256,@user-jw4ym9qq2t,Amit2 pejabat diindonesia zolim semua,Ugyk7EL7O7ALVj8AY7V4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugyk7EL7O7ALVj8AY7V4AaABAg,4/29/2024 10:47,0,Amit2 pejabat diindonesia zolim semua,http://www.youtube.com/@user-jw4ym9qq2t
257,@fangboy4940,"Indahnya konoha saat ini 😃, sama MK sensei sudah dispil tuh konoha akan hancur di eps 1 boruto 🤣",UgxYYoMz6DrPoH9sFeN4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxYYoMz6DrPoH9sFeN4AaABAg,4/29/2024 10:47,0,"Indahnya konoha saat ini 😃, sama MK sensei sudah dispil tuh konoha akan hancur di eps 1 boruto 🤣",http://www.youtube.com/@fangboy4940
258,@pariamanpakpahan2453,Sangat memalukan bahkan bikin jijik,UgzGJ-YVzU12-Klrup54AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgzGJ-YVzU12-Klrup54AaABAg,4/29/2024 10:46,0,Sangat memalukan bahkan bikin jijik,http://www.youtube.com/@pariamanpakpahan2453
259,@bambangdarmawan2719,Petugas Bea Cukai mmg harus di up grade ttg aturan2 barang dr LN khususnya yg dikirim oleh TKI,Ugy9vuGkF59PuNSKF194AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugy9vuGkF59PuNSKF194AaABAg,4/29/2024 10:46,0,Petugas Bea Cukai mmg harus di up grade ttg aturan2 barang dr LN khususnya yg dikirim oleh TKI,http://www.youtube.com/@bambangdarmawan2719
260,@riawanprabowo5600,"Alasannya asal bunyi.... ..!!, tak punya empati dan tak memiliki nurani....!!! ...biadab",UgzBpszbpOZVZt7Ima54AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgzBpszbpOZVZt7Ima54AaABAg,4/29/2024 10:46,0,"Alasannya asal bunyi.... ..!!, tak punya empati dan tak memiliki nurani....!!! ...biadab",http://www.youtube.com/@riawanprabowo5600
261,@earthweliving,Yg penting cuan,UgyKoCdSm38ZNi90jqJ4AaABAg,,1,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgyKoCdSm38ZNi90jqJ4AaABAg,4/29/2024 10:45,0,Yg penting cuan,http://www.youtube.com/@earthweliving
262,@user-gx8lq4sc4c,"perlu perubahan mental nih semua dirjen bea cukai....... viral minta maaf di bebaskan, gk viral diem diem bae..... kayaknya yg jungjunan nya ke luar negri alasan nya studi banding trus pada belanja yakin di bebaskan kan........ mungkin x yah......",UgxPEH95gTibIIfaj6p4AaABAg,,1,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxPEH95gTibIIfaj6p4AaABAg,4/29/2024 10:45,0,"perlu perubahan mental nih semua dirjen bea cukai....... viral minta maaf di bebaskan, gk viral diem diem bae..... kayaknya yg jungjunan nya ke luar negri alasan nya studi banding trus pada belanja yakin di bebaskan kan........ mungkin x yah......",http://www.youtube.com/@user-gx8lq4sc4c
263,@user-yy5qu7rz6i,Biasa udah tak heran lagi,Ugx4P7JGz1CLu90_w9V4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugx4P7JGz1CLu90_w9V4AaABAg,4/29/2024 10:45,0,Biasa udah tak heran lagi,http://www.youtube.com/@user-yy5qu7rz6i
264,@purwantoanto2860,Dah kaya jaman kompeni aja ya...,UgySCLsgioYN0fBvu5h4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgySCLsgioYN0fBvu5h4AaABAg,4/29/2024 10:45,0,Dah kaya jaman kompeni aja ya...,http://www.youtube.com/@purwantoanto2860
265,@cokysugiono2461,Dah gila tuh bea cukai,Ugzj6o-m92fImAQLZX94AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugzj6o-m92fImAQLZX94AaABAg,4/29/2024 10:44,0,Dah gila tuh bea cukai,http://www.youtube.com/@cokysugiono2461
266,@kalengkerupuk6529,Stop bayar pajak,UgyZq4D6isKy7R-O-ON4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgyZq4D6isKy7R-O-ON4AaABAg,4/29/2024 10:44,0,Stop bayar pajak,http://www.youtube.com/@kalengkerupuk6529
267,@handri2421,Hidup negriku Hidup bangsaku Tapi anu ya anu ....... Haahhaha,Ugx3HJbvn588pKvi7fV4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugx3HJbvn588pKvi7fV4AaABAg,4/29/2024 10:44,0,Hidup negriku Hidup bangsaku Tapi anu ya anu ....... Haahhaha,http://www.youtube.com/@handri2421
268,@aegyosone,nagih berapa yg di input berapa.. permainan😂😂,Ugx1w46tH1BoH3_Tubl4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugx1w46tH1BoH3_Tubl4AaABAg,4/29/2024 10:43,0,nagih berapa yg di input berapa.. permainan😂😂,http://www.youtube.com/@aegyosone
269,@kalebsibarani4813,"Mundur dong bu ,kau ngak becus",UgxC8THu4jXANdPyfeR4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxC8THu4jXANdPyfeR4AaABAg,4/29/2024 10:43,0,"Mundur dong bu ,kau ngak becus",http://www.youtube.com/@kalebsibarani4813
270,@indahcitra7027,Koruptor kok gak ditagih ya.,UgwR_VzMlocqeQ8wtJh4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgwR_VzMlocqeQ8wtJh4AaABAg,4/29/2024 10:43,0,Koruptor kok gak ditagih ya.,http://www.youtube.com/@indahcitra7027
271,@diannugroho813,Mugo2 kenek karma,UgwoPozcfCqUYM5pGKV4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgwoPozcfCqUYM5pGKV4AaABAg,4/29/2024 10:42,0,Mugo2 kenek karma,http://www.youtube.com/@diannugroho813
272,@nbprast304,"Serius kalo kerja di bea cukai ga usah ambil gaji pokok, udah bisa banyak duit ... (Cerita ini hanya fiktif belaka)",UgzFCoObYYRHp6E3iKd4AaABAg,,1,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgzFCoObYYRHp6E3iKd4AaABAg,4/29/2024 10:42,0,"Serius kalo kerja di bea cukai ga usah ambil gaji pokok, udah bisa banyak duit ... (Cerita ini hanya fiktif belaka)",http://www.youtube.com/@nbprast304
273,@user-xb7jm4gt4g,Matamu uang aja telek,UgwK9tnmTaIc77bi_3F4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgwK9tnmTaIc77bi_3F4AaABAg,4/29/2024 10:42,0,Matamu uang aja telek,http://www.youtube.com/@user-xb7jm4gt4g
274,@mbembetlite3240,Semoga dilaknat dunia akhirat para oknum sampah,Ugx4iICrTAhJiFMpfQh4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugx4iICrTAhJiFMpfQh4AaABAg,4/29/2024 10:41,0,Semoga dilaknat dunia akhirat para oknum sampah,http://www.youtube.com/@mbembetlite3240
275,@yuliriyanti8351,Hanya bisa tertawa demi dapat uang apapun dilakuin 🤣🤣,UgyZm8TldaHMImZAmAJ4AaABAg,,1,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgyZm8TldaHMImZAmAJ4AaABAg,4/29/2024 10:41,0,Hanya bisa tertawa demi dapat uang apapun dilakuin 🤣🤣,http://www.youtube.com/@yuliriyanti8351
276,@user-nj7mj9uk5k,Syukurlah akhir bebas bea walaupun sudah tertahan selama dua tahun.....hal2 seperti ini tdk boleh terjadi lagi....bea cukai harus pintar juga....,Ugz-Ce43hH0l-IfaJL94AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugz-Ce43hH0l-IfaJL94AaABAg,4/29/2024 10:41,0,Syukurlah akhir bebas bea walaupun sudah tertahan selama dua tahun.....hal2 seperti ini tdk boleh terjadi lagi....bea cukai harus pintar juga....,http://www.youtube.com/@user-nj7mj9uk5k
277,@pandoratoromakto5882,"Alasannya demi republik Indonesia,padahal mereka semua penjahat negara Indonesia,,,,, Beacukai ladang para pejabat korupsi....",Ugzx-jlKv_JKuxAPydV4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugzx-jlKv_JKuxAPydV4AaABAg,4/29/2024 10:41,0,"Alasannya demi republik Indonesia,padahal mereka semua penjahat negara Indonesia,,,,, Beacukai ladang para pejabat korupsi....",http://www.youtube.com/@pandoratoromakto5882
278,@abatajaya6263,Sepertinya bea cukai adalah alat pemerintah memeras dan me ngumpulkan duit ..(yg namanya denda itu tidak sama dgn harga pokok barang..kalo lebih artinya pemerasan),UgwMaSCd1htOFBSYslt4AaABAg,,1,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgwMaSCd1htOFBSYslt4AaABAg,4/29/2024 10:41,0,Sepertinya bea cukai adalah alat pemerintah memeras dan me ngumpulkan duit ..(yg namanya denda itu tidak sama dgn harga pokok barang..kalo lebih artinya pemerasan),http://www.youtube.com/@abatajaya6263
279,@AhmadYani-Farm,Terima barang sambil foto foto nyengir....agak ga pantes ekspresi nya... harusnya tuh 🙏 begitu ke ibu nya saat terima SBG tanda maaf dah bikin gaduh,UgwP0zeao-eiv5Tmi9d4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgwP0zeao-eiv5Tmi9d4AaABAg,4/29/2024 10:40,0,Terima barang sambil foto foto nyengir....agak ga pantes ekspresi nya... harusnya tuh 🙏 begitu ke ibu nya saat terima SBG tanda maaf dah bikin gaduh,http://www.youtube.com/@AhmadYani-Farm
280,@intheskyprojeck,FUCKING BEA CUK.GILIRAN VIRAL BARU DI KASIHIN .DARI 2022 LOH BARU DI KASIH 2024 COBA NETIZEN GA GERAK GA BAKALAN TUH BARANG UNTUK ANAK ANAK SLB DI KASIHIN BENER BENER KETERLALUAN BEA CUK,UgxSMoxwxtptLmcFQ4x4AaABAg,,1,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxSMoxwxtptLmcFQ4x4AaABAg,4/29/2024 10:40,0,FUCKING BEA CUK.GILIRAN VIRAL BARU DI KASIHIN .DARI 2022 LOH BARU DI KASIH 2024 COBA NETIZEN GA GERAK GA BAKALAN TUH BARANG UNTUK ANAK ANAK SLB DI KASIHIN BENER BENER KETERLALUAN BEA CUK,http://www.youtube.com/@intheskyprojeck
281,@evysusanti2264,"Mosok seehh gak tau klo itu barang hibah... lantas bisa tetapkan pajak 301jt dasar itung2annya drmana coba, wong itu bukan barang komersil ??!!",UgyYrMK9n6r3-UEcx9Z4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgyYrMK9n6r3-UEcx9Z4AaABAg,4/29/2024 10:40,0,"Mosok seehh gak tau klo itu barang hibah... lantas bisa tetapkan pajak 301jt dasar itung2annya drmana coba, wong itu bukan barang komersil ??!!",http://www.youtube.com/@evysusanti2264
282,@aidamarsyaa906,"Daribdulu kerja beabcukai iti memalak, karyawan bea cukai harus digantinsemuanya",UgxZoz60OuoIv3AEddF4AaABAg,,1,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxZoz60OuoIv3AEddF4AaABAg,4/29/2024 10:39,0,"Daribdulu kerja beabcukai iti memalak, karyawan bea cukai harus digantinsemuanya",http://www.youtube.com/@aidamarsyaa906
283,@sahabatsejati6915,Masih kurang kaya ya... Si Bea Cukai...?,UgyHvLtWOm5uv0ZdUC94AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgyHvLtWOm5uv0ZdUC94AaABAg,4/29/2024 10:39,0,Masih kurang kaya ya... Si Bea Cukai...?,http://www.youtube.com/@sahabatsejati6915
284,@anjas5892,Di sini apa ada yg liat orang bea cukai hidup pas pasan?,UgxFTzK2VFxMsUr9XhV4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxFTzK2VFxMsUr9XhV4AaABAg,4/29/2024 10:39,0,Di sini apa ada yg liat orang bea cukai hidup pas pasan?,http://www.youtube.com/@anjas5892
285,@juliatiardhi9114,Bea cukai pejabatnya kena karma buruk....keterlaluan jahatnya,UgwfnzKwDmawJhy44zx4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgwfnzKwDmawJhy44zx4AaABAg,4/29/2024 10:38,0,Bea cukai pejabatnya kena karma buruk....keterlaluan jahatnya,http://www.youtube.com/@juliatiardhi9114
286,@imansantosa6331,Harus viral dulu kahhhh???,UgyZ68FyLIbDn9m-b8t4AaABAg,,1,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgyZ68FyLIbDn9m-b8t4AaABAg,4/29/2024 10:38,0,Harus viral dulu kahhhh???,http://www.youtube.com/@imansantosa6331
287,@user-gs1pu4or7k,Jogetin aja 😂😂😂😂😂😂😂,Ugw2YkRZEOahsDwnvip4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugw2YkRZEOahsDwnvip4AaABAg,4/29/2024 10:37,0,Jogetin aja 😂😂😂😂😂😂😂,http://www.youtube.com/@user-gs1pu4or7k
288,@irisoppo3498,Moral dan otak petugas bea cukai perlu ditata,UgzAAwLDgtgD-1AgtAJ4AaABAg,,1,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgzAAwLDgtgD-1AgtAJ4AaABAg,4/29/2024 10:37,0,Moral dan otak petugas bea cukai perlu ditata,http://www.youtube.com/@irisoppo3498
289,@limyanti6408,"Tega banget ya , boro2 bantu",UgzMoUPBJwKL0pg8kol4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgzMoUPBJwKL0pg8kol4AaABAg,4/29/2024 10:36,0,"Tega banget ya , boro2 bantu",http://www.youtube.com/@limyanti6408
290,@cahayakehidupan3130,"Astagfirullah, meres banget. Kerja kayak gitu gak 1:19 halal uangnya. Padahal banyak uang pajak yang dikorupsi.",UgwacQezKw6HxbeNJ_l4AaABAg,,1,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgwacQezKw6HxbeNJ_l4AaABAg,4/29/2024 10:36,0,"Astagfirullah, meres banget. Kerja kayak gitu gak 1:19 halal uangnya. Padahal banyak uang pajak yang dikorupsi.",http://www.youtube.com/@cahayakehidupan3130
291,@wahyuhidayatdayat257,Viral dulu baru di respon,UgwvK8C1FnCr8b8QKIp4AaABAg,,1,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgwvK8C1FnCr8b8QKIp4AaABAg,4/29/2024 10:36,0,Viral dulu baru di respon,http://www.youtube.com/@wahyuhidayatdayat257
292,@bandungonlinechannel3327,"Ini lah pengaplikasian sikat semua tak bandang bulu tapi sayangnya dalam hal negatif, jangankan rakyat miskin SLB saja disikat, miris... 😢😢😢",Ugz-nVa6HmmzLs0-ifF4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugz-nVa6HmmzLs0-ifF4AaABAg,4/29/2024 10:36,0,"Ini lah pengaplikasian sikat semua tak bandang bulu tapi sayangnya dalam hal negatif, jangankan rakyat miskin SLB saja disikat, miris... 😢😢😢",http://www.youtube.com/@bandungonlinechannel3327
293,@restioktayulia9803,Klo gak salah udah 3berita ni.1 tkw bawak emas.2 sepatu.3 ya ini.wajar gk ya..pa terkejar tuk kaya ya😂😂😂😂😂😂,UgxLya1Qs16H9M58bnB4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxLya1Qs16H9M58bnB4AaABAg,4/29/2024 10:35,0,Klo gak salah udah 3berita ni.1 tkw bawak emas.2 sepatu.3 ya ini.wajar gk ya..pa terkejar tuk kaya ya😂😂😂😂😂😂,http://www.youtube.com/@restioktayulia9803
294,@Luke7L,"Ini yg viral, lah yg gk viral ?",Ugyls3T0MOpOYTlQXBt4AaABAg,,1,https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugyls3T0MOpOYTlQXBt4AaABAg,4/29/2024 10:35,0,"Ini yg viral, lah yg gk viral ?",http://www.youtube.com/@Luke7L
295,@abdanraihan4386,Wkwkwkwk... wakanda poreper dah...,UgwcWwZhL-0VgrgXg2R4AaABAg,,1,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgwcWwZhL-0VgrgXg2R4AaABAg,4/29/2024 10:35,0,Wkwkwkwk... wakanda poreper dah...,http://www.youtube.com/@abdanraihan4386
296,@parnoanyar6819,Ga ada otaknya,UgyRop4EZ9ylZtX5eG14AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgyRop4EZ9ylZtX5eG14AaABAg,4/29/2024 10:35,0,Ga ada otaknya,http://www.youtube.com/@parnoanyar6819
297,@aris7152,Kenapa sih pada ngatain slow aja mungkin anak nya lagi minta zet pribadi tau sendirikan anak anak pejabat itu seperti apa kayak yang udh viral pasti ga beda jauh kelakuannya,UgxSoJoxYc2ndxJZ0-R4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxSoJoxYc2ndxJZ0-R4AaABAg,4/29/2024 10:34,0,Kenapa sih pada ngatain slow aja mungkin anak nya lagi minta zet pribadi tau sendirikan anak anak pejabat itu seperti apa kayak yang udh viral pasti ga beda jauh kelakuannya,http://www.youtube.com/@aris7152
298,@karaekonadarendah2840,"Ok gasss.., Jogetin saja., bawa ke disco",UgxHeom74-KQj-dtUq14AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxHeom74-KQj-dtUq14AaABAg,4/29/2024 10:34,0,"Ok gasss.., Jogetin saja., bawa ke disco",http://www.youtube.com/@karaekonadarendah2840
299,@nimatulmaula79465,Bea cukai dikejar target buat bayar hutang negara,UgzsHkfU0d1TFpQfD-Z4AaABAg,,0,https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgzsHkfU0d1TFpQfD-Z4AaABAg,4/29/2024 10:34,0,Bea cukai dikejar target buat bayar hutang negara,http://www.youtube.com/@nimatulmaula79465
